code,uri,label,definition,name_en,name_fr,name_es,name_ar,name_cn,name_ru,isscaap_group_code,taxon_scientific_name,taxon_code,taxon_author,taxon_family,taxon_order
UHD,,,Opisthoteuthis depressa,,,,,,,57,Opisthoteuthis depressa,384114101003,Ijima & Ikeda 1895,OPISTHOTEUTHIDAE,CEPHALOPODA (OCTOPODS)
QBX,,Umbrella octopus NEI,Opisthoteuthis spp,Umbrella octopus NEI,,,,,,57,Opisthoteuthis spp,3841141010XX,A. E. Verrill 1883,OPISTHOTEUTHIDAE,CEPHALOPODA (OCTOPODS)
XXO,,"Octopods, etc NEI",Octopoda,"Octopods, etc NEI",,,,,,57,Octopoda,3841XXXXXXXX,Leach 1818,,CEPHALOPODA (OCTOPODS)
VYI,,Vampire squid,Vampyroteuthis infernalis,Vampire squid,Calmar vampire,Calamar vampiro,,,,57,Vampyroteuthis infernalis,385101101001,Chun 1903,VAMPYROTEUTHIDAE,CEPHALOPODA (VAMPIRE SQUIDS)
DTD,,,Leptochiton asellus,,,,,,,58,Leptochiton asellus,310101101001,(Gmelin 1791),LEPTOCHITONIDAE,POLYPLACOPHORA
KSZ,,,Leptochiton kerguelensis,,,,,,,58,Leptochiton kerguelensis,310101101002,Haddon 1886,LEPTOCHITONIDAE,POLYPLACOPHORA
NYN,,Eastern hanleya,Hanleya hanleyi,Eastern hanleya,,,,,,58,Hanleya hanleyi,310102101001,(W. Bean 1844),HANLEYIDAE,POLYPLACOPHORA
KPQ,,West Indian fuzzy chiton,Acanthopleura granulata,West Indian fuzzy chiton,,,,,,58,Acanthopleura granulata,310103101001,(Gmelin 1791),CHITONIDAE,POLYPLACOPHORA
KHU,,Articulate chiton,Chiton articulatus,Articulate chiton,Chiton articulé,Quiton articulado,خَيْتون مَفْصِلِيّ,铰链石鳖,,58,Chiton articulatus,310103101401,G. B. Sowerby I 1832,CHITONIDAE,POLYPLACOPHORA
KHS,,Stoke's chiton,Chiton stokesii,Stoke's chiton,Chiton de Stokes,Quiton de Stokes,خَيْتُون سْطُوكْس,施氏石鳖,,58,Chiton stokesii,310103101403,Broderip 1832,CHITONIDAE,POLYPLACOPHORA
KHX,,Chitons NEI,Chiton spp,Chitons NEI,Chitons NCA,Quitones NEP,,,,58,Chiton spp,3101031014XX,Linnaeus 1758,CHITONIDAE,POLYPLACOPHORA
OKK,,Gold-flecked chiton,Tonicia schrammi,Gold-flecked chiton,,,,,,58,Tonicia schrammi,310103101801,(Shuttleworth 1856),CHITONIDAE,POLYPLACOPHORA
KCQ,,Portobelo chiton,Callistochiton portobelensis,Portobelo chiton,,,,,,58,Callistochiton portobelensis,310104101001,A. J. Ferreira 1976,CALLISTOPLACIDAE,POLYPLACOPHORA
KPT,,Eastern beaded chiton,Chaetopleura apiculata,Eastern beaded chiton,,,,,,58,Chaetopleura apiculata,310105101001,(Say 1834),CHAETOPLEURIDAE,POLYPLACOPHORA
IKB,,Atlantic rose chiton,Stenoplax boogii,Atlantic rose chiton,,,,,,58,Stenoplax boogii,310106101001,(Haddon 1886),ISCHNOCHITONIDAE,POLYPLACOPHORA
LFY,,Pacific veiled chiton,Placiphorella pacifica,Pacific veiled chiton,,,,,,58,Placiphorella pacifica,310107101001,S. S. Berry 1919,MOPALIIDAE,POLYPLACOPHORA
NLK,,Northern red chiton,Boreochiton ruber,Northern red chiton,,,,,,58,Boreochiton ruber,310108101001,(Linnaeus 1767),TONICELLIDAE,POLYPLACOPHORA
CZQ,,Eastern surf chiton,Ceratozona squalida,Eastern surf chiton,,,,,,58,Ceratozona squalida,310108101401,(C. B. Adams 1845),TONICELLIDAE,POLYPLACOPHORA
IJT,,,Lepidochitona liozonis,,,,,,,58,Lepidochitona liozonis,310108101801,(Dall & C. T. Simpson 1901),TONICELLIDAE,POLYPLACOPHORA
KKD,,Smooth glass-hair chiton,Americhiton andersoni,Smooth glass-hair chiton,,,,,,58,Americhiton andersoni,310109101001,(Watters 1981),ACANTHOCHITONIDAE,POLYPLACOPHORA
KDN,,Glisten-worm solenogaster,Chaetoderma argenteum,Glisten-worm solenogaster,,,,,,58,Chaetoderma argenteum,320101001001,Heath 1911,CHAETODERMATIDAE,APLACOPHORA (CAUDOFOVEATA)
RTW,,Jawed solenogaster,Spathoderma californicum,Jawed solenogaster,,,,,,58,Spathoderma californicum,320102001001,(Schwabl 1963),PROCHAETODERMATIDAE,APLACOPHORA (CAUDOFOVEATA)
DDC,,Leaf-spiculed solenogaster,Lyratoherpia californica,Leaf-spiculed solenogaster,,,,,,58,Lyratoherpia californica,330101101001,(Heath 1911),DONDERSIIDAE,APLACOPHORA (SOLENOGASTRES)
NTX,,Occidental tuskshell,Antalis entalis,Occidental tuskshell,,,,,,58,Antalis entalis,360101001001,(Linnaeus 1758),DENTALIIDAE,SCAPHOPODA
DEG,,Stained tuskshell,Dentalium agassizi,Stained tuskshell,,,,,,58,Dentalium agassizi,360101001401,Pilsbry & Sharp 1897,DENTALIIDAE,SCAPHOPODA
KRZ,,,Fissidentalium aegeum,,,,,,,58,Fissidentalium aegeum,360101001801,(R. B. Watson 1879),DENTALIIDAE,SCAPHOPODA
HMX,,Nineside toothshell,Pertusiconcha callithrix,Nineside toothshell,,,,,,58,Pertusiconcha callithrix,360102001001,(Dall 1889),ENTALINIDAE,SCAPHOPODA
USH,,Salish toothshell,Pulsellum salishorum,Salish toothshell,,,,,,58,Pulsellum salishorum,360103001001,E. Marshall 1980,PULSELLIDAE,SCAPHOPODA
ZNY,,,Nudibranchia,,,,,,,58,Nudibranchia,3711XXXXXXXX,Cuvier 1817,,GASTROPODA (NUDIBRANCHIA)
MOL,,Marine molluscs NEI,Mollusca,Marine molluscs NEI,Mollusques marins NCA,Moluscos marinos NEP,,,Моллюски морские,58,Mollusca,3990XXXXXXXX016,,,MOLLUSCA MISCELLANEA
BMY,,Bowhead whale,Balaena mysticetus,Bowhead whale,Baleine du Groenland,Ballena de cabeza arqueada,حوت ذو رأس مُنحَنِي أو وأل غرويلاند,北极露脊鲸,Кит гренландский (=кит полярный),61,Balaena mysticetus,403101101001,Linnaeus 1758,BALAENIDAE,CETACEA (MYSTICETI)
EUA,,Southern right whale,Eubalaena australis,Southern right whale,Baleine australe,Ballena franca austral,حوت أسترالي أو وال جنوبي,南露脊鲸,,61,Eubalaena australis,403101101401,Desmoilins 1822,BALAENIDAE,CETACEA (MYSTICETI)
EUG,,Northern right whale,Eubalaena glacialis,Northern right whale,Baleine de Biscaye,Ballena franca,حوت شمالي أو بسكاي,北露脊鲸,,61,Eubalaena glacialis,403101101402,(Müller 1776),BALAENIDAE,CETACEA (MYSTICETI)
EZJ,,North Pacific right whale,Eubalaena japonica,North Pacific right whale,Baleine du Pacifique nord,Ballena franca Pacífico norte,,,,61,Eubalaena japonica,403101101403,(Lacépède 1818),BALAENIDAE,CETACEA (MYSTICETI)
CPM,,Pygmy right whale,Caperea marginata,Pygmy right whale,Baleine pygmée,Ballena franca pigmea,حوت قزِمِيّ,侏露脊鲸,,61,Caperea marginata,403102101001,(Gray 1846),NEOBALAENIDAE,CETACEA (MYSTICETI)
GRW,,Gray whale,Eschrichtius robustus,Gray whale,Baleine grise,Ballena gris,حوت رمادي,灰鲸,Кит серый,61,Eschrichtius robustus,403103101001,(Lilljeborg 1861),ESCHRICHTIIDAE,CETACEA (MYSTICETI)
MIW,,Minke whale,Balaenoptera acutorostrata,Minke whale,Petit rorqual,Rorcual enano,هِركول صغير,小须鲸,Полосатик малый,61,Balaenoptera acutorostrata,403104101001,Lacépède 1804,BALAENOPTERIDAE,CETACEA (MYSTICETI)
BFW,,Antarctic minke whale,Balaenoptera bonaerensis,Antarctic minke whale,Petit rorqual antarctique,Rorcual antártico,,,,61,Balaenoptera bonaerensis,403104101002,Burmeister 1867,BALAENOPTERIDAE,CETACEA (MYSTICETI)
SIW,,Sei whale,Balaenoptera borealis,Sei whale,Rorqual de Rudolphi,Rorcual del Norte,هِركول القطب,大须鲸,Сейвал (=ивасевый кит),61,Balaenoptera borealis,403104101003,Lesson 1828,BALAENOPTERIDAE,CETACEA (MYSTICETI)
BRW,,Bryde's whale,Balaenoptera edeni,Bryde's whale,Rorqual de Bryde,Rorcual tropical,,,Полосатик Брайда,61,Balaenoptera edeni,403104101004,Anderson 1878,BALAENOPTERIDAE,CETACEA (MYSTICETI)
BLW,,Blue whale,Balaenoptera musculus,Blue whale,Rorqual bleu,Ballena azul,,,Кит синий,61,Balaenoptera musculus,403104101005,(Linnaeus 1758),BALAENOPTERIDAE,CETACEA (MYSTICETI)
BXO,,Omura’s whale,Balaenoptera omurai,Omura’s whale,,,,,,61,Balaenoptera omurai,403104101006,"Wada, Oishi & Yamada 2003",BALAENOPTERIDAE,CETACEA (MYSTICETI)
FIW,,Fin whale,Balaenoptera physalus,Fin whale,Rorqual commun,Rorcual común,,,Финвал,61,Balaenoptera physalus,403104101007,(Linnaeus 1758),BALAENOPTERIDAE,CETACEA (MYSTICETI)
ZBB,,Rice’s whale,Balaenoptera ricei,Rice’s whale,,,,,,61,Balaenoptera ricei,403104101008,"Rosel, Wilcox, Yamada and Mullin 2021",BALAENOPTERIDAE,CETACEA (MYSTICETI)
HUW,,Humpback whale,Megaptera novaeangliae,Humpback whale,Baleine à bosse,Rorcual jorobado,حوت مُحْدَوْدَب,座头鲸,Кит горбатый,61,Megaptera novaeangliae,403104101801,(Borowski 1781),BALAENOPTERIDAE,CETACEA (MYSTICETI)
BAE,,Balaenoptid whales NEI,Balaenopteridae,Balaenoptid whales NEI,,Rorcuales NEP,,,,61,Balaenopteridae,4031041XXXXX,,BALAENOPTERIDAE,CETACEA (MYSTICETI)
MYS,,Baleen whales NEI,Mysticeti,Baleen whales NEI,Baleines mysticètes NCA,Ballenas mysticetas NEP,,,Киты усатые (=киты беззубые),61,Mysticeti,4031XXXXXXXX,,,CETACEA (MYSTICETI)
SPW,,Sperm whale,Physeter macrocephalus,Sperm whale,Cachalot,Cachalote,عنبر,抹香鲸,Кашалот,62,Physeter macrocephalus,403201101001,Linnaeus 1758,PHYSETERIDAE,CETACEA (ODONTOCETI)
PYW,,Pygmy sperm whale,Kogia breviceps,Pygmy sperm whale,Cachalot pygmée,Cachalote pigmeo,عنبر قَزِمِيّ,小抹香鲸,,62,Kogia breviceps,403202101001,(de Blainville 1838),KOGIIDAE,CETACEA (ODONTOCETI)
DWW,,Dwarf sperm whale,Kogia sima,Dwarf sperm whale,Cachalot nain,Cachalote enano,عنبر قَزَم,侏儒抹香鲸,,62,Kogia sima,403202101002,Owen 1866,KOGIIDAE,CETACEA (ODONTOCETI)
BAW,,Arnoux's beaked whale,Berardius arnuxii,Arnoux's beaked whale,Béradien d'Arnoux,Ballenato de Arnoux,,,,62,Berardius arnuxii,403203101001,Duvernoy 1851,ZIPHIIDAE,CETACEA (ODONTOCETI)
BEW,,Baird's beaked whale,Berardius bairdii,Baird's beaked whale,Baleine à bec de Baird,Zifio de Baird,,,,62,Berardius bairdii,403203101002,Stejneger 1883,ZIPHIIDAE,CETACEA (ODONTOCETI)
ZFL,,Sato’s beaked whale,Berardius minimus,Sato’s beaked whale,,,,,,62,Berardius minimus,403203101003,"Yamada, Kitamura and Matsuishi 2019",ZIPHIIDAE,CETACEA (ODONTOCETI)
BOW,,Northern bottlenose whale,Hyperoodon ampullatus,Northern bottlenose whale,Hyperoodon boréal,Ballena nariz de botella norte,حوت شمالي,北胆鼻鲸,Бутылконос высоколобый,62,Hyperoodon ampullatus,403203101401,(Forster 1770),ZIPHIIDAE,CETACEA (ODONTOCETI)
SRW,,Southern bottlenose whale,Hyperoodon planifrons,Southern bottlenose whale,Hyperoodon austral,Ballena nariz de botella sur,,,,62,Hyperoodon planifrons,403203101402,Flower 1882,ZIPHIIDAE,CETACEA (ODONTOCETI)
BNW,,Longman's beaked whale,Indopacetus pacificus,Longman's beaked whale,Baleine à bec de Longman,Zifio de Longman,حوت ذو مِنقار لُونغمان,太平洋喙鲸,,62,Indopacetus pacificus,403203101801,(Longman 1926),ZIPHIIDAE,CETACEA (ODONTOCETI)
BWW,,Sowerby's beaked whale,Mesoplodon bidens,Sowerby's beaked whale,Baleine à bec de Sowerby,Zifio de Sowerby,حوت ذو مِنقار سوربي,苏氏喙鲸,,62,Mesoplodon bidens,403203102201,(Sowerby 1804),ZIPHIIDAE,CETACEA (ODONTOCETI)
BDW,,Andrews' beaked whale,Mesoplodon bowdoini,Andrews' beaked whale,Baleine à bec de Bowdoin,Zifio de Andrews,حوت ذو مِنقار أندرِيُوز,鲍氏喙鲸,,62,Mesoplodon bowdoini,403203102202,Andrews 1908,ZIPHIIDAE,CETACEA (ODONTOCETI)
BUW,,Hubbs' beaked whale,Mesoplodon carlhubbsi,Hubbs' beaked whale,Baleine à bec de Hubbs,Zifio de Hubbs,حوت ذو مِنقار هُوبْس,卡氏喙鲸,,62,Mesoplodon carlhubbsi,403203102203,Moore 1963,ZIPHIIDAE,CETACEA (ODONTOCETI)
BBW,,Blainville's beaked whale,Mesoplodon densirostris,Blainville's beaked whale,Baleine à bec de Blainville,Zifio de Blainville,حوت ذو مِنقار بلانفيل,布氏喙鲸,,62,Mesoplodon densirostris,403203102204,(de Blainville 1817),ZIPHIIDAE,CETACEA (ODONTOCETI)
ZVS,,Ramari’s beaked whale,Mesoplodon eueu,Ramari’s beaked whale,,,,,,62,Mesoplodon eueu,403203102205,Carroll et al. 2021,ZIPHIIDAE,CETACEA (ODONTOCETI)
BGW,,Gervais' beaked whale,Mesoplodon europaeus,Gervais' beaked whale,Baleine à bec de Gervais,Zifio de Gervais,حوت ذو مِنقار جِرْفي,格氏喙鲸,,62,Mesoplodon europaeus,403203102206,Gervais 1855,ZIPHIIDAE,CETACEA (ODONTOCETI)
TGW,,Ginkgo-toothed beaked whale,Mesoplodon ginkgodens,Ginkgo-toothed beaked whale,Baleine à bec de Nishiwaki,Zifio japonés,حوت ذو مِنقار نيشيواكي,杏齿喙鲸,,62,Mesoplodon ginkgodens,403203102207,Nishiwaki & Kamiya 1958,ZIPHIIDAE,CETACEA (ODONTOCETI)
BYW,,Gray's beaked whale,Mesoplodon grayi,Gray's beaked whale,Baleine à bec de Gray,Zifio de Gray,حوت ذو مِنقار غْرايْ,格雷喙鲸,,62,Mesoplodon grayi,403203102208,von Haast 1876,ZIPHIIDAE,CETACEA (ODONTOCETI)
BHW,,Hector's beaked whale,Mesoplodon hectori,Hector's beaked whale,Baleine à bec d'Hector,Zifio de Hector,حوت ذو مِنقار هِكتور,赫氏喙鲸,,62,Mesoplodon hectori,403203102209,(Gray 1871),ZIPHIIDAE,CETACEA (ODONTOCETI)
BZZ,,Deraniyagala's beaked whale,Mesoplodon hotaula,Deraniyagala's beaked whale,,Zifio de Deraniyagala,,,,62,Mesoplodon hotaula,403203102210,Deraniyagala 1963,ZIPHIIDAE,CETACEA (ODONTOCETI)
TSW,,Strap-toothed whale,Mesoplodon layardii,Strap-toothed whale,Baleine à bec de Layard,Zifio de Layard,حوت ذو مِنقار لَيارْد,带齿喙鲸,,62,Mesoplodon layardii,403203102211,(Gray 1865),ZIPHIIDAE,CETACEA (ODONTOCETI)
BTW,,True's beaked whale,Mesoplodon mirus,True's beaked whale,Baleine à bec de True,Zifio de True,حوت ذو مِنقار تْرُو,杜氏喙鲸,,62,Mesoplodon mirus,403203102212,True 1913,ZIPHIIDAE,CETACEA (ODONTOCETI)
ZVT,,Perrin’s beaked whale,Mesoplodon perrini,Perrin’s beaked whale,,,,,,62,Mesoplodon perrini,403203102213,"Dalebout, Mead, Baker, Baker and van Helden 2002",ZIPHIIDAE,CETACEA (ODONTOCETI)
BPW,,Pigmy beaked whale,Mesoplodon peruvianus,Pigmy beaked whale,Baleine à bec pygmée,Ballena picuda,حزت ذو مِنقار قصير,侏儒喙鲸,,62,Mesoplodon peruvianus,403203102214,"Reyes, Mead & Van Waerebeek 1991",ZIPHIIDAE,CETACEA (ODONTOCETI)
BJW,,Stejneger's beaked whale,Mesoplodon stejnegeri,Stejneger's beaked whale,Baleine à bec de Stejneger,Zifio de Stejneger,حوت ذو مِنقار ستِيجنِجِر,斯氏喙鲸,,62,Mesoplodon stejnegeri,403203102216,True 1885,ZIPHIIDAE,CETACEA (ODONTOCETI)
BXT,,Spade-toothed whale,Mesoplodon traversii,Spade-toothed whale,,,,,,62,Mesoplodon traversii,403203102217,(Gray 1874),ZIPHIIDAE,CETACEA (ODONTOCETI)
MEP,,Beaked whales NEI,Mesoplodon spp,Beaked whales NEI,,,,,,62,Mesoplodon spp,4032031022XX,,ZIPHIIDAE,CETACEA (ODONTOCETI)
BSW,,Sherpherd's beaked whale,Tasmacetus shepherdi,Sherpherd's beaked whale,Tasmacète,Ballena picuda de Shepherd,وال ذو مِنقار شِرفِرد,谢氏塔喙鲸,,62,Tasmacetus shepherdi,403203102601,Oliver 1937,ZIPHIIDAE,CETACEA (ODONTOCETI)
BCW,,Cuvier's beaked whale,Ziphius cavirostris,Cuvier's beaked whale,Ziphius,Zifio de Cuvier,وال ذو مِنقار كوفيي,柯氏喙鲸,,62,Ziphius cavirostris,403203103001,Cuvier 1823,ZIPHIIDAE,CETACEA (ODONTOCETI)
GNS,,Ganges River dolphin,Platanista gangetica,Ganges River dolphin,Plataniste du Gange,Platanista del Ganges,تُخس نهرالغانْج,恒河喙豚,,62,Platanista gangetica,403204101001,(Roxburgh 1801),PLATANISTIDAE,CETACEA (ODONTOCETI)
BHU,,Indus River dolphin,Platanista minor,Indus River dolphin,Plataniste de l'Indus,Platanista del Indus,تُخس نهر الآندُس,印度喙豚,,62,Platanista minor,403204101002,Owen 1853,PLATANISTIDAE,CETACEA (ODONTOCETI)
BOT,,Boto,Inia geoffrensis,Boto,Inia,Bufeo,بوطو,亚河豚,,62,Inia geoffrensis,403205101001,(de Blainville 1817),INIIDAE,CETACEA (ODONTOCETI)
BJI,,Baiji,Lipotes vexillifer,Baiji,Dauphin fluviatil de Chine,Platanista del Yangtze,تُخس نهري للصِّين,白暨豚,,62,Lipotes vexillifer,403206101001,Miller 1918,LIPOTIDAE,CETACEA (ODONTOCETI)
FRA,,Franciscana,Pontoporia blainvillei,Franciscana,Dauphin de la Plata,Franciscana,تُخس البلاطا,航海钩虾,,62,Pontoporia blainvillei,403207101001,(Gervais & d'Orbigny 1844),PONTOPORIIDAE,CETACEA (ODONTOCETI)
BEL,,White whale,Delphinapterus leucas,White whale,Bélouga,Beluga,,,Белуха,62,Delphinapterus leucas,403208101001,(Pallas 1776),MONODONTIDAE,CETACEA (ODONTOCETI)
NAR,,Narwhal,Monodon monoceros,Narwhal,Narval,Narval,,,,62,Monodon monoceros,403208101401,Linnaeus 1758,MONODONTIDAE,CETACEA (ODONTOCETI)
CMD,,Commerson's dolphin,Cephalorhynchus commersonii,Commerson's dolphin,Dauphin de Commerson,Tonina overa,,,,62,Cephalorhynchus commersonii,403209101001,(Lacépède 1804),DELPHINIDAE,CETACEA (ODONTOCETI)
CHD,,Black dolphin,Cephalorhynchus eutropia,Black dolphin,Dauphin noir du Chili,Delfín chileno,تُخس أسود شيلي,黑海豚,,62,Cephalorhynchus eutropia,403209101002,(Gray 1846),DELPHINIDAE,CETACEA (ODONTOCETI)
HVD,,Heaviside's dolphin,Cephalorhynchus heavisidii,Heaviside's dolphin,Dauphin d'Heaviside,Delfín de Heaviside,تُخس هِيفِيسِيد,赫氏海豚,,62,Cephalorhynchus heavisidii,403209101003,(Gray 1828),DELPHINIDAE,CETACEA (ODONTOCETI)
HCD,,Hector's dolphin,Cephalorhynchus hectori,Hector's dolphin,Dauphin d'Hector,Delfín de Hector,تُخس هِيكْتُور,太平洋黑海豚,,62,Cephalorhynchus hectori,403209101004,(van Bénéden 1881),DELPHINIDAE,CETACEA (ODONTOCETI)
DCZ,,Long-beaked common dolphin,Delphinus capensis,Long-beaked common dolphin,Dauphin commun a bec large,Delfín común a pico largo,,,,62,Delphinus capensis,403209101801,Gray 1828,DELPHINIDAE,CETACEA (ODONTOCETI)
DCO,,Common dolphin,Delphinus delphis,Common dolphin,Dauphin commun,Delfín común,دلفين أو تُخَس شائع,真海豚,Дельфин-белобочка (=дельфин обыкновенный),62,Delphinus delphis,403209101802,Linnaeus 1758,DELPHINIDAE,CETACEA (ODONTOCETI)
KPW,,Pygmy killer whale,Feresa attenuata,Pygmy killer whale,Orque pygmée,Orca pigmea,أُركة قَزِمِيَة,小逆脊鲸,,62,Feresa attenuata,403209102201,Gray 1875,DELPHINIDAE,CETACEA (ODONTOCETI)
SHW,,Short-finned pilot whale,Globicephala macrorhynchus,Short-finned pilot whale,Globicéphale tropical,Calderón de aletas cortas,,,,62,Globicephala macrorhynchus,403209102601,Gray 1846,DELPHINIDAE,CETACEA (ODONTOCETI)
PIW,,Long-finned pilot whale,Globicephala melas,Long-finned pilot whale,Globicéphale commun,Calderón común,مستدير الرّأس الشّائع,领航鲸,Гринда обыкновенная,62,Globicephala melas,403209102602,(Traill 1809),DELPHINIDAE,CETACEA (ODONTOCETI)
GLO,,Pilot whales NEI,Globicephala spp,Pilot whales NEI,,,,,,62,Globicephala spp,4032091026XX,,DELPHINIDAE,CETACEA (ODONTOCETI)
DRR,,Risso's dolphin,Grampus griseus,Risso's dolphin,Grampus,Delfín de Risso,تُخس ريسُو,灰海豚,,62,Grampus griseus,403209103001,(Cuvier 1812),DELPHINIDAE,CETACEA (ODONTOCETI)
FRD,,Fraser's dolphin,Lagenodelphis hosei,Fraser's dolphin,Dauphin de Fraser,Delfín de Fraser,تُخَس فْرَازير,沙捞月海豚,,62,Lagenodelphis hosei,403209103401,Fraser 1956,DELPHINIDAE,CETACEA (ODONTOCETI)
DWH,,Atlantic white-sided dolphin,Lagenorhynchus acutus,Atlantic white-sided dolphin,Dauphin à flancs blancs Atlan.,Delfín de flancos blancos,تُخَس ذو جَنَبات بيضاء للمحيط الأطلسي,白腰斑纹海豚,,62,Lagenorhynchus acutus,403209103801,(Gray 1828),DELPHINIDAE,CETACEA (ODONTOCETI)
BWD,,White-beaked dolphin,Lagenorhynchus albirostris,White-beaked dolphin,Dauphin à bec blanc,Delfín de hocico blanco,تُخس ذو مِنقار أبيض,白喙斑纹海豚,,62,Lagenorhynchus albirostris,403209103802,(Gray 1846),DELPHINIDAE,CETACEA (ODONTOCETI)
PLD,,Peale's dolphin,Lagenorhynchus australis,Peale's dolphin,Dauphin de Peale,Delfín austral,تُخس أُسترالي,南方斑纹海豚,,62,Lagenorhynchus australis,403209103803,(Peale 1848),DELPHINIDAE,CETACEA (ODONTOCETI)
HRD,,Hourglass dolphin,Lagenorhynchus cruciger,Hourglass dolphin,Dauphin crucigére,Delfín cruzado,,,,62,Lagenorhynchus cruciger,403209103804,(Peale 1849),DELPHINIDAE,CETACEA (ODONTOCETI)
DWP,,Pacific white-sided dolphin,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Dauphin à flancs blancs Pacif.,Delfín costados blancos Pacíf.,تُخس ذو جَنَبات بيضاء للمحيط الهادئ,镰鳍斑纹海豚,,62,Lagenorhynchus obliquidens,403209103805,Gill 1865,DELPHINIDAE,CETACEA (ODONTOCETI)
DDU,,Dusky dolphin,Lagenorhynchus obscurus,Dusky dolphin,Dauphin sombre,Delfín obscuro,تُخَس مُعْتَمِ,暗色斑纹海豚,,62,Lagenorhynchus obscurus,403209103806,(Gray 1828),DELPHINIDAE,CETACEA (ODONTOCETI)
RNW,,Northern right whale dolphin,Lissodelphis borealis,Northern right whale dolphin,Dauphin à dos lisse boréal,Delfín liso del Norte,تُخس ذو ظهر أملس شمالي,北露脊海豚,,62,Lissodelphis borealis,403209104201,(Peale 1848),DELPHINIDAE,CETACEA (ODONTOCETI)
RSW,,Southern right whale dolphin,Lissodelphis peronii,Southern right whale dolphin,Dauphin aptère austral,Delfín liso austral,تخس عديم الجناح أُسترالي,南露脊海豚,,62,Lissodelphis peronii,403209104202,(Lacépède 1804),DELPHINIDAE,CETACEA (ODONTOCETI)
IRD,,Irrawaddy dolphin,Orcaella brevirostris,Irrawaddy dolphin,Orcelle,Delfín del Irawaddy,تُخس إيراوادي,小虎鲸,,62,Orcaella brevirostris,403209104601,(Gray 1866),DELPHINIDAE,CETACEA (ODONTOCETI)
IDB,,Australian snubfin dolphin,Orcaella heinsohni,Australian snubfin dolphin,Dauphin australien de Heinsohn,Delfín de Heinsohn,,,,62,Orcaella heinsohni,403209104602,"Beasley, Robertson & Arnold 2005",DELPHINIDAE,CETACEA (ODONTOCETI)
KIW,,Killer whale,Orcinus orca,Killer whale,Orque,Orca,الحوت السّفّاح,虎鲸,Косатка,62,Orcinus orca,403209105001,(Linnaeus 1758),DELPHINIDAE,CETACEA (ODONTOCETI)
MEW,,Melon-headed whale,Peponocephala electra,Melon-headed whale,Péponocéphale,Calderón pequeño,حوت ذو رأس شمَّام,瓜头鲸,,62,Peponocephala electra,403209105401,(Gray 1846),DELPHINIDAE,CETACEA (ODONTOCETI)
FAW,,False killer whale,Pseudorca crassidens,False killer whale,Faux-orque,Orca falsa,أُرْكَة مُزَيَّفة,伪虎鲸,,62,Pseudorca crassidens,403209105801,(Owen 1846),DELPHINIDAE,CETACEA (ODONTOCETI)
TUC,,Tucuxi,Sotalia fluviatilis,Tucuxi,Sotalia,Bufeo negro,صُطاليا نهرية,白海豚,,62,Sotalia fluviatilis,403209106201,(Gervais 1853),DELPHINIDAE,CETACEA (ODONTOCETI)
TZG,,Guyana dolphin,Sotalia guianensis,Guyana dolphin,Dauphin de Guyane,Delfín costero,,,,62,Sotalia guianensis,403209106202,(van Bénéden 1864),DELPHINIDAE,CETACEA (ODONTOCETI)
DHI,,Indo-Pac. hump-backed dolphin,Sousa chinensis,Indo-Pac. hump-backed dolphin,Dauphin à bosse indo-pacifique,Delfín jorobado del Pacífico,تُخس ذو حدبة هندي هادئ,中华弓背海豚,,62,Sousa chinensis,403209106601,(Osbck 1765),DELPHINIDAE,CETACEA (ODONTOCETI)
